date,cpi,oil_price_lag12,month,quarter,year,is_ramadan,post_ramadan,fiscal_year,fiscal_quarter,cpi_diff,oil_price_lag12_std
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-11-01,29.2,82.94,11,4,2023,FALSE,FALSE,2023-24,2,0,0.029893595492326692
2023-12-01,29.7,82.94,12,4,2023,FALSE,FALSE,2023-24,2,0.5,0.029893595492326692
